high_income,male,married,higher_edu,managerial_occ,high_hours,gov_jobs,race,age,native_country
1,1,6,14,10,45,8,2,61,19
0,0,1,10,4,60,8,4,36,39
0,0,4,9,8,35,8,3,47,39
0,1,6,9,7,40,8,4,47,39
0,0,4,6,4,40,7,4,29,39
0,0,2,9,4,40,7,4,35,39
0,1,6,15,12,50,8,4,41,39
0,1,1,9,6,40,8,4,24,39
0,0,2,9,13,40,4,3,43,39
0,1,6,9,4,30,3,4,81,39
0,1,2,10,3,47,8,4,60,39
0,1,1,9,8,40,8,4,34,39
0,0,1,9,8,25,8,3,29,39
1,1,2,14,10,45,4,4,47,39
0,1,1,10,13,40,8,4,25,39
0,1,1,9,6,40,8,4,20,39
0,1,6,9,11,40,7,4,55,39
1,1,6,13,10,43,8,4,28,39
1,1,6,13,12,40,3,4,43,39
0,1,6,14,12,50,3,4,48,9
0,1,1,9,5,24,8,4,21,39
0,1,1,14,6,30,8,4,27,39
0,0,2,13,10,40,4,4,58,39
0,1,6,9,3,40,8,3,38,39
0,1,6,9,3,60,8,4,44,39
1,1,6,9,7,40,3,4,47,39
0,0,1,9,8,40,5,3,34,39
1,1,6,14,12,55,8,4,54,39
0,1,6,9,7,40,8,4,30,39
0,1,2,10,8,65,5,4,37,39
0,1,1,9,6,40,8,4,21,39
1,1,6,9,3,40,8,4,37,39
0,1,6,10,3,60,3,4,45,39
0,1,6,6,6,45,8,4,51,39
1,1,3,9,4,45,8,4,48,39
0,0,1,5,9,40,8,4,41,4
0,0,1,13,1,37,8,4,27,39
1,1,6,13,10,35,4,4,46,39
0,1,6,11,14,20,8,4,54,39
0,1,6,6,3,40,5,1,51,39
0,1,4,13,10,30,4,3,39,39
0,1,6,11,12,45,8,4,43,39
1,1,6,9,12,40,8,4,42,24
0,1,2,9,14,55,8,4,30,39
0,1,1,6,7,30,8,4,22,39
0,1,1,9,6,40,8,4,19,39
1,1,6,15,10,40,8,4,32,39
0,1,4,8,7,40,8,3,52,39
0,1,6,13,4,50,8,4,32,39
0,1,6,9,8,20,8,4,63,39
0,1,1,7,6,16,8,4,17,39
1,1,6,9,3,40,8,4,42,39
0,1,6,10,12,40,8,4,40,39
0,1,6,10,10,40,4,4,26,39
0,1,5,3,6,40,8,4,25,26
0,0,1,13,10,40,8,4,24,39
0,0,1,7,12,24,8,4,17,39
0,1,6,2,11,40,8,4,44,26
0,0,6,9,10,16,8,4,50,39
0,0,2,11,12,30,8,4,77,39
0,1,2,9,8,40,8,4,46,39
0,1,1,13,1,40,8,4,27,39
0,1,6,11,4,40,8,4,42,39
0,1,1,13,12,25,8,4,22,39
0,1,6,15,10,16,8,4,60,39
0,1,6,9,11,45,5,4,32,39
0,1,1,10,11,40,4,3,47,39
0,0,1,10,12,15,8,4,18,39
0,1,6,4,5,21,3,4,81,39
0,0,1,10,12,20,8,4,19,39
0,1,1,9,3,40,8,4,24,8
0,1,1,8,8,16,8,4,17,39
0,1,6,10,8,40,3,3,39,39
0,0,1,9,8,30,8,4,21,39
0,0,3,9,12,40,8,4,52,39
0,1,1,10,7,40,8,4,23,39
1,1,6,13,12,45,8,4,27,39
0,1,6,11,10,40,8,4,30,39
1,1,6,13,13,40,5,4,30,39
0,0,2,9,12,40,8,4,37,39
0,0,1,14,10,80,8,4,29,39
0,1,6,6,3,40,8,4,32,39
0,1,6,9,6,40,8,4,39,39
0,1,6,9,1,32,8,4,50,39
1,0,2,10,4,40,8,4,40,39
0,1,1,7,3,40,8,2,32,19
0,1,6,9,7,40,8,4,29,39
0,1,6,9,14,80,3,4,45,39
0,0,1,9,1,40,8,4,35,39
0,0,2,9,8,40,8,4,30,39
1,1,6,13,4,50,8,4,36,39
1,1,6,9,7,58,8,4,29,39
1,1,6,9,4,55,8,4,40,39
0,0,1,9,8,40,8,4,41,33
0,1,6,10,14,84,8,4,55,39
0,0,2,9,8,40,8,4,41,39
0,0,1,9,7,40,8,3,24,39
0,1,1,9,8,40,8,3,21,14
1,1,1,10,12,25,8,4,22,39
0,1,1,4,7,40,8,4,20,39
0,0,1,13,1,40,8,3,29,39
1,1,6,13,10,50,8,4,39,39
0,1,6,6,4,60,3,4,52,39
0,1,2,9,3,40,8,4,36,39
1,1,6,14,11,50,4,4,37,39
0,1,6,15,10,55,6,4,55,39
0,1,6,13,4,70,8,4,39,39
0,1,6,10,4,40,8,4,51,39
0,0,1,6,8,38,8,4,61,39
0,1,2,9,3,20,8,4,21,39
0,1,1,10,1,40,4,4,24,39
0,0,1,16,10,30,5,3,39,39
0,0,3,9,8,40,8,4,42,39
0,1,1,10,3,80,8,4,33,39
0,1,6,9,12,40,8,4,70,39
1,1,6,13,4,45,6,4,33,39
0,1,6,7,14,75,8,4,49,39
1,1,6,14,10,50,8,4,48,39
0,0,6,9,12,40,8,4,28,39
0,1,6,9,5,40,8,3,40,39
0,0,1,10,1,40,8,4,21,39
0,1,2,10,12,40,8,4,45,39
0,0,1,10,8,30,8,4,20,39
0,0,2,10,8,45,3,4,47,39
1,1,6,13,4,45,7,4,52,39
0,1,6,9,6,35,8,4,35,39
0,0,4,9,12,40,8,4,28,39
1,1,6,10,4,40,8,4,58,39
0,0,6,4,4,80,3,4,53,39
0,1,6,10,7,40,8,4,30,39
0,1,6,13,4,40,5,2,41,39
1,1,6,13,12,40,3,4,55,39
1,1,6,14,12,45,6,4,62,39
0,1,6,10,10,40,3,4,42,39
0,0,1,9,1,40,8,4,47,39
0,1,2,12,3,40,8,4,43,39
1,1,6,13,1,40,8,4,56,39
0,1,2,10,3,40,4,4,42,39
1,1,6,13,10,40,8,4,58,39
0,1,6,6,7,40,8,4,42,39
0,0,1,7,8,19,8,4,18,39
0,1,6,10,11,40,4,3,24,39
0,0,2,13,10,55,4,4,42,39
0,1,6,6,3,40,3,4,53,39
0,1,1,8,6,32,8,4,21,39
0,0,2,10,12,48,8,4,44,39
0,1,1,9,6,40,8,3,22,39
0,0,1,10,1,40,8,4,21,39
0,1,6,9,14,60,8,4,34,39
0,0,2,10,12,35,3,4,36,39
0,1,1,9,14,70,8,4,27,39
0,1,6,14,12,55,6,4,50,39
0,1,1,10,6,50,8,4,22,39
0,0,1,13,4,65,8,3,24,39
0,1,2,10,4,50,3,4,46,39
0,1,2,10,4,40,5,4,49,39
0,0,1,10,8,40,8,4,21,39
0,1,6,7,8,70,8,4,39,26
0,1,6,10,7,57,3,4,44,39
0,0,2,4,7,40,8,3,69,39
0,0,1,13,4,40,8,4,24,39
1,1,6,13,4,60,3,4,49,34
0,1,1,9,8,20,8,4,19,39
1,1,4,9,4,40,8,4,39,39
0,1,6,9,3,48,8,4,32,39
0,0,2,13,10,60,4,4,31,39
0,1,6,10,3,46,8,4,27,39
0,1,6,9,12,40,6,4,45,39
0,0,1,11,8,40,3,4,34,39
0,0,1,7,8,15,8,4,18,39
0,0,1,9,6,30,8,4,21,39
1,1,6,9,3,35,8,4,55,39
0,1,1,10,7,40,8,4,19,39
0,1,1,10,11,40,4,4,22,39
1,1,6,13,12,50,6,4,34,39
0,1,2,11,13,35,8,4,35,39
0,0,5,9,4,40,5,4,43,39
0,1,2,10,1,40,8,4,28,39
0,0,2,13,1,40,4,4,51,39
1,1,6,10,11,54,8,4,29,39
1,1,1,11,4,60,8,4,28,39
0,1,1,10,10,44,8,4,32,39
0,1,6,7,5,40,8,4,35,39
0,1,1,9,1,40,8,4,35,39
0,1,6,4,3,40,4,4,58,39
1,1,6,9,14,45,8,4,56,39
0,1,1,13,12,60,8,4,24,39
1,1,6,15,10,55,8,2,47,36
0,0,1,5,9,24,8,4,29,8
0,1,5,6,3,50,8,4,55,39
1,1,6,14,10,50,8,4,33,39
1,1,6,9,4,50,8,4,53,39
0,0,6,5,9,10,8,3,77,39
0,1,1,5,12,30,3,4,21,39
0,1,1,12,10,80,8,4,37,39
0,1,6,9,14,55,8,4,32,39
0,1,6,9,12,10,8,4,67,39
0,0,1,10,8,35,8,4,20,39
0,0,6,10,1,40,8,4,37,39
0,1,6,11,1,40,8,4,42,39
0,1,1,10,12,35,8,4,24,39
1,1,6,14,4,45,8,4,49,39
0,1,1,9,6,37,8,3,19,39
1,1,6,9,12,10,6,4,66,39
1,1,6,16,10,60,3,4,52,39
0,1,6,9,7,40,8,4,30,39
1,1,6,9,1,40,8,4,53,39
1,1,6,10,12,48,8,4,46,39
1,1,6,9,6,40,8,4,55,39
0,1,3,2,6,40,4,3,58,39
0,1,6,11,14,48,8,4,42,39
0,1,1,10,12,20,8,4,24,39
1,1,6,13,3,44,8,4,32,39
0,1,1,9,6,50,8,4,23,39
0,1,1,14,10,50,8,3,33,39
0,0,1,9,8,70,4,3,36,39
0,1,4,9,3,40,8,3,32,39
0,1,2,7,6,50,4,1,47,39
1,1,6,14,4,40,8,3,57,39
0,0,1,13,12,60,8,4,23,39
0,1,1,11,7,40,8,4,24,39
0,1,6,9,3,40,8,4,32,39
1,1,6,9,4,40,8,4,58,39
1,0,1,14,4,40,8,4,31,39
0,1,6,8,4,50,8,4,48,39
0,1,6,9,4,60,8,4,33,39
0,0,1,10,1,8,5,4,22,39
0,0,1,10,1,20,4,4,23,39
1,1,6,13,12,45,8,4,24,39
1,1,6,10,4,40,8,4,43,39
0,1,1,9,3,40,8,2,33,39
0,0,2,9,7,42,8,4,37,39
1,1,6,14,10,55,4,4,41,39
0,1,6,13,8,40,8,4,47,8
0,0,2,6,3,40,8,4,36,39
0,1,1,9,7,40,8,3,34,39
1,0,2,13,10,40,3,4,62,39
0,1,1,13,10,20,8,4,24,39
0,0,2,9,12,30,8,4,63,39
1,1,6,9,4,40,8,4,40,39
0,0,1,10,8,20,8,4,18,26
1,1,6,10,12,48,8,4,35,39
0,1,1,9,8,40,8,3,51,14
0,1,6,9,14,70,8,4,36,39
0,1,1,10,8,30,8,4,18,39
1,1,6,10,14,40,8,4,38,39
0,1,6,10,4,40,8,4,29,39
0,0,1,10,10,25,4,4,21,39
0,0,1,9,8,50,8,4,26,39
1,1,6,10,12,55,8,4,31,39
0,1,6,9,3,44,8,4,41,39
0,1,6,10,1,40,8,4,43,39
0,0,4,10,10,40,8,4,39,39
0,0,1,10,1,40,8,4,26,39
0,1,1,13,4,45,8,4,39,39
1,1,6,10,4,50,6,4,43,39
1,1,6,16,10,60,6,4,54,39
1,1,1,13,10,60,5,4,43,39
0,0,1,9,1,40,8,4,21,39
0,1,1,12,1,38,8,4,44,39
0,1,6,13,3,50,3,4,33,39
0,1,1,9,3,40,8,4,34,39
1,1,6,9,14,80,8,4,32,39
1,0,6,10,4,40,8,4,49,2
0,1,1,6,6,40,8,4,23,39
0,1,1,9,3,40,8,4,23,39
0,0,1,10,1,40,8,4,29,39
1,1,6,9,3,40,8,4,37,39
0,1,2,9,3,35,8,4,56,39
1,1,2,9,10,46,8,4,53,39
1,1,6,13,12,45,8,4,35,39
0,0,1,10,12,40,8,4,26,39
0,0,1,6,12,10,8,4,17,39
1,1,6,13,14,52,8,4,44,39
0,1,1,12,12,48,8,4,25,39
1,1,6,13,4,50,6,4,55,39
0,0,2,9,14,55,8,4,45,39
0,1,1,13,10,55,8,4,27,39
0,0,6,9,14,20,8,4,41,39
0,1,6,9,8,45,8,4,38,39
0,1,1,13,10,40,5,3,27,39
0,1,2,9,5,50,3,4,38,39
0,1,1,9,8,40,4,4,25,39
0,0,1,9,3,40,8,3,20,39
0,1,1,9,8,40,8,4,20,39
1,1,6,13,10,36,5,4,37,39
0,1,4,4,7,40,8,4,59,39
1,1,6,10,13,45,4,4,37,39
0,1,1,9,12,40,8,4,26,39
0,1,1,12,4,40,8,4,27,39
1,1,6,15,10,50,7,4,38,39
0,1,2,10,3,60,8,4,40,39
1,1,6,13,10,47,8,4,58,39
0,0,3,13,8,8,8,4,74,39
0,1,6,5,3,40,3,4,38,26
0,0,6,9,4,40,8,4,48,39
0,0,1,13,10,37,4,4,24,39
0,1,2,10,12,50,8,4,46,39
0,1,6,9,6,40,8,4,63,39
0,0,2,10,1,40,8,4,50,39
0,0,1,10,4,40,5,4,46,39
1,1,6,11,7,42,8,4,37,39
0,1,6,9,1,40,8,4,37,39
0,1,4,9,12,36,8,4,55,39
0,1,6,12,4,40,4,4,42,39
1,1,6,12,13,40,8,4,40,39
1,1,6,13,4,50,8,4,39,39
0,0,1,8,12,20,8,4,18,39
0,1,6,10,14,40,5,4,67,39
0,1,6,5,11,40,8,4,67,39
0,1,1,9,6,30,8,4,20,39
1,1,6,13,4,40,3,4,55,39
0,1,1,10,6,40,8,4,28,39
1,1,6,13,12,45,8,4,49,39
0,1,6,9,5,15,3,4,42,39
0,1,6,9,12,40,8,4,50,39
1,1,6,13,10,40,8,4,54,39
0,0,1,10,8,40,8,4,21,39
1,1,6,10,4,50,8,4,53,39
0,1,2,9,3,40,8,4,46,39
0,0,6,10,12,39,8,4,50,39
0,1,6,4,11,40,8,4,51,39
0,1,1,9,6,40,8,4,26,39
0,1,6,10,3,45,8,4,57,39
0,0,2,9,4,38,5,4,51,39
0,1,1,10,8,35,8,4,32,39
1,1,6,13,10,60,8,4,36,39
0,0,4,9,7,40,8,3,46,39
0,1,1,11,7,40,8,4,39,39
0,1,6,7,6,40,4,4,49,22
1,1,1,15,10,30,3,4,45,39
0,1,1,9,11,48,4,4,29,39
0,0,1,7,8,40,8,4,44,39
0,0,1,13,4,45,7,4,45,39
0,1,3,9,6,40,7,3,63,39
0,1,1,13,4,50,8,3,28,39
0,0,6,10,8,30,8,4,34,39
1,0,6,9,7,40,8,4,31,39
0,1,6,9,3,40,8,4,35,39
0,0,1,9,1,40,8,4,27,39
0,1,6,9,14,55,8,4,38,39
0,1,1,7,11,10,4,4,18,39
0,0,4,10,1,40,8,4,36,39
0,1,1,10,5,10,8,4,22,39
1,1,6,9,12,50,6,4,40,39
0,1,1,9,1,40,8,4,33,39
1,1,6,10,12,40,8,4,43,39
1,1,6,9,5,99,3,4,42,39
0,0,2,13,1,40,8,4,36,39
0,1,6,9,1,45,8,3,41,39
0,0,1,10,1,40,8,4,21,39
0,0,1,14,10,46,8,4,31,39
1,1,6,14,4,40,8,4,53,39
0,0,1,10,1,38,5,4,40,39
1,1,6,9,12,60,6,4,59,39
0,0,1,10,10,25,4,4,21,39
1,1,6,9,4,55,8,4,38,39
1,1,6,9,3,43,8,4,31,39
0,0,1,13,10,40,4,2,28,39
0,1,6,13,3,50,8,4,51,39
0,0,2,9,1,40,8,4,56,39
1,1,6,13,4,40,8,2,50,30
0,1,6,9,12,40,7,4,40,39
0,1,6,10,3,45,3,4,37,39
0,1,6,9,3,40,8,4,57,39
0,0,1,14,10,40,8,4,40,39
0,1,6,12,11,40,5,4,47,39
0,1,1,12,3,40,5,4,45,39
0,1,1,9,5,45,8,4,37,39
0,1,1,13,12,40,8,4,34,39
1,1,6,11,7,40,8,4,45,39
1,1,6,13,4,50,8,4,58,39
0,1,6,9,14,40,3,4,32,39
0,1,6,5,3,40,8,4,49,39
0,1,1,9,6,25,8,4,23,39
1,0,6,13,10,40,8,4,38,39
0,0,1,6,6,23,8,4,17,39
0,1,1,9,10,50,8,4,39,39
0,1,6,13,12,45,3,4,32,39
1,1,6,13,4,40,8,4,33,39
1,0,6,13,4,50,8,4,29,5
1,1,6,9,12,50,8,4,35,39
0,1,1,9,12,40,8,4,20,39
0,1,6,11,3,40,8,4,25,39
0,1,6,10,3,36,3,4,38,39
1,1,6,10,12,40,8,4,26,39
0,0,2,9,8,40,8,4,53,39
0,0,1,10,8,20,8,4,19,39
1,1,6,9,12,45,8,4,33,39
1,1,6,10,11,40,4,4,40,39
0,1,1,8,14,35,8,2,49,39
1,1,6,9,14,84,8,4,51,39
0,1,2,10,12,70,8,4,39,39
0,1,1,7,12,40,3,4,28,39
0,1,6,9,14,40,8,4,46,39
0,1,6,8,2,40,7,4,34,39
0,1,6,14,12,40,6,4,59,39
0,0,3,10,4,40,8,4,63,39
0,1,6,13,8,20,8,4,65,39
0,1,1,9,1,40,8,4,27,39
0,1,1,9,1,40,7,4,57,39
1,1,6,10,10,40,7,4,37,39
0,1,6,6,5,35,8,4,34,39
0,0,1,7,12,40,8,4,17,39
0,1,1,10,8,20,8,4,19,39
0,1,6,9,14,40,8,4,33,39
0,1,1,9,3,50,8,4,26,39
0,1,1,11,3,40,5,4,40,39
0,1,1,9,5,40,4,4,32,39
0,0,6,9,8,30,8,4,24,39
1,1,6,10,3,40,8,4,34,39
1,1,6,14,10,35,4,4,47,39
0,1,2,13,4,40,5,3,55,39
0,1,6,10,5,7,3,4,66,39
0,0,6,9,9,40,8,4,46,39
0,1,6,13,10,50,8,4,28,39
0,1,6,13,12,45,8,4,23,39
0,0,1,7,1,15,8,4,17,39
1,1,6,10,8,40,4,4,47,39
1,1,2,9,13,39,8,4,58,39
1,1,6,14,4,60,7,4,41,39
0,1,6,14,1,40,8,4,60,39
0,1,2,9,3,55,8,4,34,39
0,0,1,10,1,40,8,4,26,39
0,0,2,9,8,40,4,3,45,39
0,1,1,9,3,30,8,4,33,39
1,1,6,12,3,44,8,4,46,39
0,1,6,12,4,40,3,4,51,39
1,1,6,9,3,40,8,4,36,39
0,1,6,10,6,40,3,4,45,39
0,1,4,9,14,20,8,3,34,39
0,1,6,9,5,56,3,4,54,39
0,1,6,11,7,40,8,4,24,39
0,1,1,12,14,48,4,4,39,39
0,1,1,11,10,40,8,4,30,39
0,0,6,10,12,30,8,4,22,11
1,1,6,13,14,40,8,2,34,39
0,1,1,13,4,40,8,4,27,39
0,1,1,8,8,35,8,4,22,39
0,0,3,7,1,45,8,4,61,39
0,1,6,15,10,60,8,4,32,39
0,0,2,13,10,45,8,4,36,8
0,0,6,3,1,40,8,4,46,22
1,1,6,13,4,40,3,4,42,39
0,0,2,10,1,38,8,4,41,39
0,1,1,13,10,50,4,4,24,39
0,0,2,8,8,30,3,4,28,39
1,1,6,9,8,50,3,4,39,39
0,1,6,9,8,60,8,2,43,3
0,1,1,9,14,40,8,4,41,31
0,0,2,13,10,50,5,4,37,39
0,1,1,6,8,20,8,4,17,39
0,1,6,9,6,40,8,4,36,39
0,1,3,9,14,45,8,4,54,39
0,0,1,7,8,16,8,4,17,39
0,1,1,10,6,15,8,4,20,39
0,0,1,10,12,30,8,4,19,39
0,0,1,14,10,40,4,4,32,39
0,1,1,1,8,28,8,4,30,8
0,0,2,10,13,40,8,4,47,39
0,0,4,10,10,40,8,4,41,39
1,1,6,13,7,40,8,4,46,11
0,0,2,9,1,36,8,3,58,39
0,0,2,10,4,36,8,4,51,39
1,1,6,16,10,40,5,4,59,39
0,0,1,9,10,40,8,4,21,39
1,1,6,11,4,60,8,4,29,39
0,1,6,14,14,15,3,4,68,39
1,1,6,13,4,50,8,4,49,39
0,1,6,13,12,55,8,4,26,39
0,1,6,9,14,40,8,4,37,39
0,0,4,10,4,40,8,4,40,39
0,1,6,8,5,55,8,4,27,39
0,0,5,10,1,40,8,4,49,39
1,1,6,12,1,60,7,4,49,39
0,1,1,10,8,45,8,4,43,39
0,1,6,4,11,40,8,4,59,33
1,1,6,12,11,40,4,4,35,39
1,1,6,15,10,60,8,4,44,39
1,1,6,10,11,40,4,3,42,39
0,0,4,16,9,30,8,4,60,27
0,0,2,9,7,40,8,3,37,39
0,1,6,9,7,40,8,4,33,39
1,1,6,14,4,60,8,4,34,39
0,0,2,9,4,45,8,4,59,39
0,1,2,9,4,40,6,3,62,39
0,1,4,9,6,40,8,4,27,39
0,1,6,9,5,50,6,4,41,39
0,0,4,9,8,40,8,4,40,39
0,1,1,9,6,25,8,4,18,39
0,1,1,13,10,40,8,4,29,39
1,1,6,14,10,40,4,4,46,39
0,1,1,7,3,10,8,4,17,39
0,1,1,11,12,40,8,4,23,39
0,1,6,9,3,40,5,4,35,39
0,0,6,11,8,40,8,4,38,39
0,1,2,13,10,40,7,4,47,39
0,1,6,9,3,40,3,4,82,5
0,0,4,9,1,40,4,3,47,39
0,0,1,10,8,40,8,4,20,39
0,1,6,9,3,40,8,4,40,4
1,1,6,13,12,40,8,4,43,39
0,0,1,7,1,15,8,4,17,39
0,0,1,9,1,40,8,4,24,39
0,1,6,9,6,45,8,4,32,39
0,0,1,9,1,40,8,4,21,5
0,0,1,9,1,40,8,3,25,39
0,0,1,13,10,45,8,4,40,39
0,1,6,9,3,50,8,4,33,39
0,0,2,12,4,40,8,2,36,36
1,1,6,15,10,40,7,4,34,39
1,1,6,9,14,40,8,4,54,39
0,1,6,2,7,40,8,4,31,26
0,1,1,6,12,20,8,4,17,39
0,0,3,14,10,55,8,4,41,39
1,1,6,9,4,65,6,4,30,2
0,1,6,3,3,40,8,4,20,26
0,1,2,13,4,40,8,4,59,39
1,1,6,15,10,60,3,1,40,39
0,0,2,9,1,40,8,4,34,39
0,1,1,11,5,40,3,4,23,39
1,1,6,15,4,55,8,4,44,39
1,1,6,13,10,40,8,4,39,39
0,0,2,10,7,40,8,3,41,39
1,1,6,9,4,40,8,4,40,39
0,1,1,10,8,25,8,4,27,39
1,1,6,14,10,40,8,3,38,39
1,1,6,11,4,60,4,4,60,39
0,1,6,2,6,40,8,4,46,26
0,0,1,15,13,24,8,4,30,39
1,1,6,10,1,50,8,4,28,39
0,1,1,9,8,25,8,4,18,2
0,1,1,7,3,40,3,4,28,26
1,1,6,15,12,60,8,4,32,39
0,1,2,6,3,56,8,4,56,39
1,1,6,10,3,40,8,4,45,39
0,1,6,7,14,40,8,3,42,39
0,1,2,10,3,40,8,4,54,39
0,0,2,10,1,40,8,4,44,39
0,1,6,12,3,45,8,4,29,39
0,1,1,9,3,40,8,4,27,39
0,1,4,9,3,40,8,3,31,39
0,0,1,13,10,40,4,3,41,39
1,1,6,9,1,40,8,4,41,39
0,1,6,9,5,38,3,4,41,39
1,1,6,10,12,40,8,4,43,39
0,0,1,6,4,40,8,4,49,39
1,1,6,9,12,55,6,4,41,39
0,1,1,7,7,10,8,4,19,39
0,1,6,10,4,40,8,4,29,39
1,1,6,14,10,60,8,4,36,39
0,0,4,10,12,35,8,3,23,39
0,1,6,6,12,65,3,4,54,39
1,1,6,10,4,50,4,1,50,39
0,1,6,10,4,40,5,4,51,39
0,0,1,12,13,38,4,4,39,39
1,1,6,13,4,40,8,4,41,39
1,1,6,6,7,40,8,4,40,39
1,0,6,11,10,50,3,4,33,39
1,1,6,13,4,50,8,4,41,39
0,1,1,10,11,44,8,4,26,39
0,1,6,10,7,40,8,2,32,30
0,0,6,10,8,50,3,3,60,39
1,1,6,14,10,40,5,4,44,39
0,1,6,4,13,99,3,4,53,39
1,0,6,13,10,40,4,4,31,39
1,1,6,9,12,45,8,4,52,39
1,1,6,4,5,40,3,4,71,39
0,1,1,13,14,40,8,4,36,39
0,1,6,9,12,60,8,4,40,39
0,0,1,9,7,40,8,4,23,39
0,1,2,9,5,40,8,4,36,39
0,1,1,9,5,45,3,4,51,39
0,0,1,13,4,45,7,2,30,39
0,0,1,13,4,40,8,4,40,4
0,0,1,9,1,40,7,3,19,39
0,1,1,9,7,40,8,3,31,39
0,1,6,11,5,88,6,4,43,39
0,0,1,9,12,40,8,2,18,39
0,1,6,10,8,40,3,4,27,39
0,0,6,13,1,20,3,4,31,39
1,1,6,9,14,40,7,4,53,39
0,0,1,12,12,40,8,4,27,39
0,1,6,9,8,40,8,4,39,39
0,1,1,4,7,40,8,4,23,39
1,0,6,9,1,40,8,4,39,39
0,0,2,10,10,50,3,4,45,39
0,1,6,9,3,40,8,4,33,39
0,0,1,9,8,40,8,4,18,39
0,1,1,10,12,25,8,2,23,30
0,1,6,10,10,25,6,4,39,39
0,1,1,10,11,40,5,4,23,39
0,1,6,10,1,32,7,3,27,39
0,1,1,5,6,40,8,4,21,26
0,1,1,10,4,9,7,4,25,39
1,1,1,15,10,40,8,4,45,39
0,0,1,13,4,40,8,4,35,39
0,0,1,3,1,40,8,4,37,26
0,0,2,11,13,40,8,4,64,39
0,0,2,9,1,40,8,4,57,39
0,1,6,10,7,40,8,3,33,39
1,1,6,9,8,40,8,4,45,39
0,0,1,7,12,30,8,4,24,39
0,1,1,10,3,40,8,4,26,39
1,1,6,8,3,40,8,4,25,39
0,0,1,10,8,18,8,4,19,39
0,0,2,13,10,45,8,4,50,39
0,1,6,9,3,35,8,4,60,39
1,1,6,10,12,35,8,4,44,39
0,1,2,13,13,40,8,4,43,39
0,1,2,9,14,44,8,4,48,39
0,0,1,10,5,32,3,4,19,39
0,1,6,13,14,70,3,4,40,20
0,1,6,10,3,60,3,4,43,39
0,1,6,14,10,56,4,4,46,39
0,1,4,11,1,40,8,2,39,39
0,1,6,9,3,40,8,4,51,39
1,1,1,14,4,40,8,4,32,39
0,0,1,10,6,25,8,4,23,39
0,1,6,12,10,60,8,3,44,39
0,1,1,10,8,40,8,2,23,6
0,0,1,11,12,35,8,4,26,39
0,0,1,10,1,25,8,4,20,39
0,1,1,13,10,40,8,4,32,39
1,1,6,12,4,50,8,4,44,39
0,0,3,10,12,37,8,2,76,39
0,1,4,12,1,35,8,4,44,39
0,1,6,13,4,40,8,4,25,39
0,1,6,13,3,45,8,4,38,39
0,1,1,9,14,40,8,4,34,39
0,0,2,7,8,40,8,3,47,39
1,1,6,12,3,40,8,4,46,39
0,1,6,13,4,70,6,4,42,39
0,0,1,7,1,20,8,3,18,39
0,0,1,9,8,30,3,4,35,39
0,0,1,12,12,12,8,4,23,39
1,1,6,10,1,40,8,2,50,30
1,1,6,13,11,40,4,4,46,39
0,0,2,9,9,24,8,3,52,39
0,1,6,3,7,40,8,4,46,26
0,1,6,10,11,48,4,4,39,39
0,1,1,10,1,40,8,3,28,39
1,0,6,12,10,40,8,4,41,39
0,0,4,9,8,40,4,3,45,39
0,0,1,7,10,50,8,2,27,39
0,0,1,10,8,10,8,4,20,39
0,1,6,10,5,50,8,4,54,39
0,1,6,9,3,40,3,4,30,39
0,1,3,11,1,40,8,4,60,39
0,1,6,16,13,20,5,2,34,3
1,1,6,13,4,50,8,4,33,39
1,1,6,9,3,50,8,4,42,39
0,1,6,9,3,40,8,4,53,39
1,1,6,9,7,45,8,4,40,39
0,1,1,9,5,20,8,4,33,39
1,1,6,10,10,40,4,3,36,23
0,1,6,9,12,45,8,4,47,39
1,1,6,13,4,60,8,4,41,39
1,1,6,13,5,40,4,2,45,39
0,1,1,9,3,40,8,4,26,39
0,0,1,11,1,40,8,4,40,39
0,1,6,11,8,30,8,4,42,39
0,1,1,10,8,48,8,4,25,39
1,1,6,13,4,50,8,4,33,11
0,0,2,9,7,20,8,4,34,39
0,0,2,10,12,40,8,4,45,39
1,1,6,14,4,60,8,4,37,39
0,0,2,14,10,40,8,4,47,39
1,0,6,13,1,5,8,4,33,39
1,1,6,13,4,50,8,2,54,24
0,0,2,10,1,40,5,4,43,39
1,1,6,13,10,50,8,4,37,39
0,1,6,13,4,45,3,4,42,39
0,0,1,10,12,40,8,4,21,31
0,1,1,9,3,35,8,4,25,39
0,0,2,11,10,40,8,4,34,39
0,1,6,10,3,38,8,4,55,39
0,1,1,10,4,45,3,3,24,39
0,1,6,13,4,40,3,4,69,39
0,0,2,13,8,32,8,4,56,39
0,1,6,10,12,44,8,4,49,39
0,0,2,9,1,62,8,3,30,39
0,1,1,5,3,40,8,4,34,39
0,1,6,13,12,30,6,4,44,39
0,1,6,9,12,60,8,4,44,39
0,1,1,9,10,30,8,4,18,39
1,1,6,10,4,50,6,4,49,39
0,1,6,9,12,40,8,4,58,39
0,1,2,6,1,40,8,3,46,39
0,0,1,13,12,35,8,4,24,39
1,1,6,13,10,35,3,4,70,39
0,0,2,12,10,40,8,4,51,39
0,0,2,9,1,40,8,4,55,39
0,0,4,14,10,35,8,4,32,20
0,1,1,13,4,30,8,4,22,39
0,1,6,10,1,10,8,4,68,39
0,1,1,9,7,40,8,4,63,39
